Yes/No,Site,Site Code,City,Country/Region,State/Province,ZIP/Postal Code,3 Digit Zip
,GRACE CHORD,0010479629,PLANO,USA,TX,75025,750
,GRACE THRU FAITH FELLOWSH,0010479007,DUMAS,USA,TX,79029,790
,GRACEFUL MEMORIAL CHAPEL-14405,0019063001,HOUSTON,USA,TX,77014,770
,GRADY ISD,0010479478,LENORAH,USA,TX,79749,797
,GRADY ISD,0010479479,LENORAH,USA,TX,79749,797
,GRADY RENTALS,0010479430,MIDLAND,USA,TX,79706,797
,GRADY RENTALS,0010479431,MIDLAND,USA,TX,79706,797
,GRAHAM CITY CODE ENFORCEMENT,0010480298,GRAHAM,USA,TX,76450,764
,GRAHAM FIRE DEPT,0010480299,GRAHAM,USA,TX,76450,764
,GRAHAM MUNICIPAL COURT,0010480296,GRAHAM,USA,TX,76450,764
,GRAHAM PUBLIC WORKS SHOP,0010480297,GRAHAM,USA,TX,76450,764
,GRAHAM WATER PLANT,0010480295,GRAHAM,USA,TX,76450,764
,GRAND FOUNTAIN APARTMENTS-2370,0019064001,RICHMOND,USA,TX,77406,774
,GRANGER CHEVROLET-2611 MACARTH,0019065001,ORANGE,USA,TX,77630,776
,GRANGER CHRYSLER DODGE JEEP-41,0019065002,ORANGE,USA,TX,77630,776
,GRANITE BY DESIGN INC,0010480579,KEMPNER,USA,TX,76539,765
,GRANITE CONSTRUCTION INC,0010479015,HONEY GROVE,USA,TX,75446,754
,GREAT DANE TRAILERS,0010480500,DALLAS,USA,TX,75241,752
,GREAT WESTERN VALVE,0010479497,ODESSA,USA,TX,79765,797
,GREAT WHITE DENTAL-238 SW MILI,0019066002,SAN ANTONIO,USA,TX,78221,782
,GREAT WHITE DENTAL-2520 BROADW,0019066001,SAN ANTONIO,USA,TX,78215,782
,GREEN LIGHT ACQUISITIONS LLC-7,0019067001,HOUSTON,USA,TX,77040,770
,GREENS PRAIRIE ELEMENTARY-4315,0019068001,COLLEGE STATION,USA,TX,77845,778
,GREENSTREET,0010479729,IRVING,USA,TX,75063,750
,GREENSTREET,0010480276,ROANOKE,USA,TX,76262,762
,GREENVILLE ELECTRIC UTILITY S,0010480001,GREENVILLE,USA,TX,75402,754
,GREGORY J DALTON PC-5518 5TH S,0019069001,KATY,USA,TX,77493,774
,GRENADIER HOMES,0010479992,DALLAS,USA,TX,75254,752
,GREY HOUSE RIVER OAKS DISTRICT,0019070001,HOUSTON,USA,TX,77027,770
,GREYSONS GATE APARTMENTS,0010479997,DALLAS,USA,TX,75287,752
,GREYSTAR-11411 CROSSWINDS WAY,0019071001,SAN ANTONIO,USA,TX,78233,782
,GRIZZLY INDUSTRIAL GROUP-787 C,0019072001,DAYTON,USA,TX,77535,775
,GROUNDSWELL HEALTH-1213 W SLAU,0019073001,AUSTIN,USA,TX,78748,787
,GRUENE DRAGON ACCUPUNCTURE-130,0019074001,NEW BRAUNFELS,USA,TX,78130,781
,GSF ENERGY LLC-9416 LEY RD,0019075001,HOUSTON,USA,TX,77078,770
,GSK ENTERPRISESINC.-25218 LAKE,0073571001,KATY,USA,TX,77494,774
,GT DISTRIBUTOR INC,0010480493,DALLAS,USA,TX,75228,752
,GT DISTRIBUTOR INC-1124 NEW ME,0019076001,PFLUGERVILLE,USA,TX,78660,786
,GUADALUPE APPRAISAL DISTRICT-3,0019077001,SEGUIN,USA,TX,78155,781
,GUARDIAN GROOMING INC,0010479649,FRISCO,USA,TX,75036,750
,GUILD MORTGAGE,0010479238,AMARILLO,USA,TX,79106,791
,GULF COAST RV RESORT-5175 BROO,0019078001,BEAUMONT,USA,TX,77705,777
,GULF MOVING SYSTEMS-101 S BOWI,0019079001,SAN BENITO,USA,TX,78586,785
,GULFSTAR INDUSTRIES-1849 KINGW,0019080001,KINGWOOD,USA,TX,77339,773
,GULFSTREAM FORT WORTH ORS,0092628503,FORT WORTH,USA,TX,76177,761
,GUNN HONDA RECON-11911 I-10 WE,0019081001,SAN ANTONIO,USA,TX,78230,782
,GUTIERREZ PAINTING,0010480195,FORT WORTH,USA,TX,76116,761
,GYRO DATA-23000 NW LAKE DR,0019082001,HOUSTON,USA,TX,77095,770
,HAARMEYER ELECTRIC INC-601 WAC,0019083001,CONROE,USA,TX,77301,773
,HAIKU JAPANESE RESTAURANT-9600,0073573001,AUSTIN,USA,TX,78748,787
,HAMILTON MARKET-18901 HAMILTON,0019084001,DRIPPING SPRINGS,USA,TX,78620,786
,HAMMELMANN CORP-402 HWY 146 S,0019085001,LA PORTE,USA,TX,77571,775
,HAMMETT EXCAVATIONS,0010480006,DODD CITY,USA,TX,75438,754
,HAMPTON INN & SUITES SAN ANTON,0019122001,SAN ANTONIO,USA,TX,78216,782
,HANDS WITH HEART HOME HEALTHCA,0019123001,DICKINSON,USA,TX,77539,775
,HAPPY STATE BANK,0010479058,AMARILLO,USA,TX,79109,791
,HAPPY STATE BANK,0010479059,AMARILLO,USA,TX,79109,791
,HAPPY STATE BANK,0010479110,PANHANDLE,USA,TX,79068,790
,HAPPY STATE BANK,0010479111,PANHANDLE,USA,TX,79068,790
,HAPPY STATE BANK,0010479113,TURKEY,USA,TX,79261,792
,HAPPY STATE BANK,0010479114,LOCKNEY,USA,TX,79241,792
,HAPPY STATE BANK,0010479217,AMARILLO,USA,TX,79101,791
,HAPPY STATE BANK,0010479218,AMARILLO,USA,TX,79101,791
,HAPPY STATE BANK,0010479219,AMARILLO,USA,TX,79101,791
,HAPPY STATE BANK,0010479220,AMARILLO,USA,TX,79101,791
,HAPPY STATE BANK,0010479221,AMARILLO,USA,TX,79101,791
,HAPPY STATE BANK,0010479222,AMARILLO,USA,TX,79101,791
,HAPPY STATE BANK,0010479223,AMARILLO,USA,TX,79101,791
,HAPPY STATE BANK,0010479224,AMARILLO,USA,TX,79101,791
,HAPPY STATE BANK,0010479225,AMARILLO,USA,TX,79101,791
,HAPPY STATE BANK,0010479226,AMARILLO,USA,TX,79101,791
,HAPPY STATE BANK,0010479227,AMARILLO,USA,TX,79101,791
,HAPPY STATE BANK,0010479231,AMARILLO,USA,TX,79104,791
,HAPPY STATE BANK,0010479240,AMARILLO,USA,TX,79107,791
,HAPPY STATE BANK,0010479272,MEMPHIS,USA,TX,79245,792
,HAPPY STATE BANK,0010479362,LUBBOCK,USA,TX,79424,794
,HAPPY STATE BANK,0010480378,BORGER,USA,TX,79007,790
,HAPPY STATE BANK,0010480380,BOVINA,USA,TX,79009,790
,HAPPY STATE BANK,0010480386,DIMMITT,USA,TX,79027,790
,HAPPY STATE BANK,0010480392,DUMAS,USA,TX,79029,790
,HAPPY STATE BANK,0010480400,HAPPY,USA,TX,79042,790
,HAPPY STATE BANK,0010480403,HART,USA,TX,79043,790
,HAPPY STATE BANK,0010480404,HEREFORD,USA,TX,79045,790
,HAPPY STATE BANK,0010480424,WHEELER,USA,TX,79096,790
,HAPPY STATE BANK,0010480425,WHITE DEER,USA,TX,79097,790
,HAPPY STATE BANK,0010480426,AMARILLO,USA,TX,79101,791
,HAPPY STATE BANK,0010480604,BORGER,USA,TX,79007,790
,HAPPY STATE BANK,0010480608,CANYON,USA,TX,79015,790
,HAPPY STATE BANK,0010480609,DALHART,USA,TX,79022,790
,HAPPY STATE BANK,0010480611,DIMMITT,USA,TX,79027,790
,HAPPY STATE BANK,0010480623,AMARILLO,USA,TX,79101,791
,HAPPY STATE BANK,0010480626,AMARILLO,USA,TX,79106,791
,HAPPY STATE BANK,0010480633,AMARILLO,USA,TX,79109,791
,HAPPY STATE BANK,0010480634,AMARILLO,USA,TX,79109,791
,HAPPY STATE BANK,0010480635,AMARILLO,USA,TX,79109,791
,HAPPY STATE BANK,0010480637,AMARILLO,USA,TX,79119,791
,HAPPY STATE BANK,0010480639,AMARILLO,USA,TX,79119,791
,HAPPY STATE BANK,0010480640,AMARILLO,USA,TX,79121,791
,HAPPY STATE BANK,0010480642,AMARILLO,USA,TX,79124,791
,HAPPY STATE BANK,0010480774,AMARILLO,USA,TX,79119,791
,HAPPY STATE BANK-01-559 S IH-3,0091942005,ROUND ROCK,USA,TX,78664,786
,HAPPY STATE BANK-02-710 S ADAM,0091942001,FREDERICKSBURG,USA,TX,78624,786
,HARDEMAN COUNTY,0010480649,QUANAH,USA,TX,79252,792
,HARDIN-SIMMONS CATERING,0059821002,ABILENE,USA,TX,79698,796
,HARDIN-SIMMONS PREOPEN,0059821061,ABILENE,USA,TX,79698,796
,HARDIN-SIMMONS RES DINING,0059821001,ABILENE,USA,TX,79698,796
,HARDIN-SIMMONS RETAIL,0059821003,ABILENE,USA,TX,79698,796
,HARDIN-SIMMONS WPS,0059821004,ABILENE,USA,TX,79698,796
,HARGRAVE FOUNDATION REPAIR,0010480008,FARMERSVILLE,USA,TX,75442,754
,HARLAND CLARKE WESTRIDGE MICRO,0054321003,SAN ANTONIO,USA,TX,78256,782
,HARLINGEN HYUNDAI-8621 W EXPRE,0019124001,HARLINGEN,USA,TX,78552,785
,HARMONY CARE-2660 BRICKYARD RD,0019125001,BEAUMONT,USA,TX,77703,777
,HARMONY CENTRAL TX KITCHEN,0074756002,SAN ANTONIO,USA,TX,78207,782
,HARMONY CHARTER - AUSTIN,0074756001,SAN ANTONIO,USA,TX,78207,782
,HARMONY CHARTER - NORTH TEXAS,0074757001,DUNCANVILLE,USA,TX,75116,751
,HARMONY N  TX CENTRAL KITCHEN,0074757002,DUNCANVILLE,USA,TX,75116,751
,HARMONY SCHOOLS N WACO UNITS,0074757003,DUNCANVILLE,USA,TX,75116,751
,HARPER BROTHERS CONSTRUCTION L,0019126001,SAN ANTONIO,USA,TX,78253,782
,HARRIS & HART-1530 FM 973,0019127001,TAYLOR,USA,TX,76574,765
,HARRIS CNTY SPORTS AUTH-701 AV,0019128001,HOUSTON,USA,TX,77010,770
,HARRIS COUNTY DEPUTIES' ORGANI,0019129001,HOUSTON,USA,TX,77009,770
,HARRIS ENERGY GROUP,0010479865,DALLAS,USA,TX,75201,752
,HART SILVA CO. CPA-522 N. MAI,0019130001,MCALLEN,USA,TX,78501,785
,HARTWIG,0010479711,IRVING,USA,TX,75061,750
,HASHICORP OCS,0010486501,AUSTIN,USA,TX,78701,787
,HASLET TRUCK SERVICE,0010480135,HASLET,USA,TX,76052,760
,HAWK S BAY INSURANCE,0010479722,IRVING,USA,TX,75062,750
,HAWKINS SUB SURFACE,0010480571,GRAHAM,USA,TX,76450,764
,HAWTHORNE TABLES,0010480007,EMORY,USA,TX,75440,754
,HB CONSTRUCTION,0010494080,EL PASO,USA,TX,79902,799
,HC - CLM HUNTER,0070317372,MANSFIELD,USA,TX,76063,760
,HC - CONTENT DEV AN LAWRENCE,0070305446,SEGUIN,USA,TX,78155,781
,HC - DIR AUD ENG GRAHAM,0070305464,PLANO,USA,TX,75093,750
,HC - SOL ARCH RIPPLE,0070305417,KELLER,USA,TX,76248,762
,HC - SR MGR PATIENT DINING HAN,0070304324,KATY,USA,TX,77493,774
,HC - VP GPO STILLEY,0070305447,THE WOODLANDS,USA,TX,77375,773
,HC CLM - EHRLICH,0070304652,MAGNOLIA,USA,TX,77354,773
,HC CLM HUNTER,0070312303,MANSFIELD,USA,TX,76063,760
,HC CLM KESSLER,0070317374,HOUSTON,USA,TX,77079,770
,HC CLM VP - GENTRY,0070314553,SAN ANTONIO,USA,TX,78230,782
,HC COMM FINANCE - ADCOCK,0070318437,HOUSTON,USA,TX,77055,770
,HC COMM FINANCE - JOSEPH,0070314551,WEATHERFORD,USA,TX,76086,760
,HC EAST ADMIN-HOVATTER,0070305598,SAN ANTONIO,USA,TX,78250,782
,HC EAST CE BUTLER,0070304357,CONROE,USA,TX,77304,773
,HC EAST CE HEWITT,0070304356,HOUSTON,USA,TX,77092,770
,HC EAST CE-COUNSELL,0070306648,LITTLE ELM,USA,TX,75068,750
,HC EAST CE-MALONE,0070305380,THE WOODLANDS,USA,TX,77382,773
,HC EAST CE-MCDONALD,0070302697,PORTER,USA,TX,77365,773
,HC EAST FIN DIR-MEHARI,0070303210,HOUSTON,USA,TX,77095,770
,HC EAST SVP - BYRD,0070318676,GARDEN RIDGE,USA,TX,78266,782
,HC FRONT LINE RECRUIT-FRANKE,0070315741,GEORGETOWN,USA,TX,78633,786
,HC FRONT LINE RECRUIT-RENSHAW,0070315477,HOUSTON,USA,TX,77063,770
,HC GPO - ROBERSON,0070308443,MANSFIELD,USA,TX,76063,760
,HC HCA CE SHERMAN,0040221001,AUSTIN,USA,TX,78717,787
,HC HR HRD 630-MILLER,0070309688,CROWLEY,USA,TX,76036,760
,HC HRBP - STEWART,0070317475,PLANO,USA,TX,75025,750
,HC HRBP WEST-SCOTT,0070303898,MANOR,USA,TX,78653,786
,HC IE-PER DIEM,0070305767,KATY,USA,TX,77494,774
,HC RESOURCE - LANDA,0094839001,HOUSTON,USA,TX,77057,770
,HC RESOURCE - PULASKI,0023948001,AUSTIN,USA,TX,78757,787
,HC ROSI - SHIPP,0070310583,SEGUIN,USA,TX,78155,781
,HC SALES EXEC - JOSEPH,0070312938,ALEDO,USA,TX,76008,760
,HC SALES SOLUTIONS-KAMPLING,0070305635,BANDERA,USA,TX,78003,780
,HC SR ASM-MCLEAN,0070302904,EL PASO,USA,TX,79912,799
,HC SR DIR COM FINANCE-KIRCHNER,0070305559,FLOWER MOUND,USA,TX,75022,750
,HC SR RECRUIT - BOSON,0070318757,HOUSTON,USA,TX,77086,770
,HC SR RECRUIT - RICE,0070313658,MCKINNEY,USA,TX,75071,750
,HC SR SALES EXEC-JONES,0070308085,RICHARDSON,USA,TX,75080,750
,HC VP SOLUTION DESIGNS-TYLER,0070305756,KELLER,USA,TX,76248,762
,HC WEST FIN DIR-TAYLOR,0070309584,EL PASO,USA,TX,79932,799
,HCA - BAYVIEW BEHAVIORAL,0052245003,CORPUS CHRISTI,USA,TX,78414,784
,HCA - CLEAR LAKE REGIONAL,0015368001,WEBSTER,USA,TX,77598,775
,HCA - CONROE REGIONAL,0015364001,CONROE,USA,TX,77301,773
,HCA - KINGWOOD MEDICAL,0015362001,KINGWOOD,USA,TX,77339,773
,HCA - MAINLAND CENTER,0015366001,TEXAS CITY,USA,TX,77591,775
,HCA - PEARLAND MEDICAL,0015360001,PEARLAND,USA,TX,77584,775
,HCA - RIO GRANDE REGIONAL,0015365001,MCALLEN,USA,TX,78503,785
,HCA - SOUTHEAST MEDICAL CENTER,0015367001,PASADENA,USA,TX,77504,775
,HCA - VALLEY REGIONAL,0015363001,BROWNSVILLE,USA,TX,78526,785
,HCA - WEST HOUSTON,0015361001,HOUSTON,USA,TX,77082,770
,HCA BAYVIEW BEHAVIORAL RD,0052245005,CORPUS CHRISTI,USA,TX,78414,784
,HCA CLEAR LAKE HOSP RD,0015368002,WEBSTER,USA,TX,77598,775
,HCA COLUMBIA BAY AREA MC RD,0052245004,CORPUS CHRISTI,USA,TX,78412,784
,HCA COLUMBIA DRS REG MED RD,0056035002,CORPUS CHRISTI,USA,TX,78411,784
,HCA CONROE REGIONAL RD,0015364002,CONROE,USA,TX,77301,773
,HCA DEL SOL MEDICAL CENTER ES,0061614002,EL PASO,USA,TX,79925,799
,HCA DEL SOL MEDICAL CENTER FOO,0061614001,EL PASO,USA,TX,79925,799
,HCA GULF COAST LABOR POOL,0011332002,WEBSTER,USA,TX,77598,775
,HCA GULF COAST SYSTEM SUPPORT,0011332001,HOUSTON,USA,TX,77054,770
,HCA HEART HOSP AUSTIN RD,0063014003,AUSTIN,USA,TX,78756,787
,HCA HEART HOSPITAL OF AUSTIN E,0063014002,AUSTIN,USA,TX,78756,787
,HCA HEART HOSPITAL OF AUSTIN F,0063014001,AUSTIN,USA,TX,78756,787
,HCA HOUSTON HEALTHCARE SOUTHEA,0019131001,PASADENA,USA,TX,77504,775
,HCA HOUSTON MED CNTR PREOPEN,0083474061,HOUSTON,USA,TX,77004,770
,HCA HOUSTON MED CTR RD,0083474002,HOUSTON,USA,TX,77004,770
,HCA HOUSTON MEDICAL CENTER,0083474001,HOUSTON,USA,TX,77004,770
,HCA HOUSTON NW MED CTR,0056367002,HOUSTON,USA,TX,77090,770
,HCA HOUSTON NW MED CTR RD,0056367003,HOUSTON,USA,TX,77090,770
,HCA ITG-4800 SUGAR GROVE BLVD,0019131002,STAFFORD,USA,TX,77477,774
,HCA KINGWOOD MEDICAL RD,0015362002,KINGWOOD,USA,TX,77339,773
,HCA LAS PALMAS RD,0079902004,EL PASO,USA,TX,79902,799
,HCA MAINLAND CENTER RD,0015366002,TEXAS CITY,USA,TX,77591,775
,HCA N AUSTIN MED CTR RD,0081302006,AUSTIN,USA,TX,78758,787
,HCA NORTH CYPRESS,0077574003,CYPRESS,USA,TX,77429,774
,HCA NORTH CYPRESS RD,0077574004,CYPRESS,USA,TX,77429,774
,HCA PEARLAND HOSPITAL RD,0015360002,PEARLAND,USA,TX,77584,775
,HCA PHYSICIAN SVCS ITANDS,0010494072,EL PASO,USA,TX,79902,799
,HCA RIO GRANDE REGIONAL RD,0015365002,MCALLEN,USA,TX,78503,785
,HCA ROUND ROCK MC RD,0081902003,ROUND ROCK,USA,TX,78681,786
,HCA SOUTHEAST MED CTR RD,0015367003,PASADENA,USA,TX,77504,775
,HCA SOUTHEAST REHAB,0015367002,PASADENA,USA,TX,77505,775
,HCA SOUTHEAST REHAB RD,0015367004,PASADENA,USA,TX,77505,775
,HCA ST DAVID'S GEORGETOWN RD,0078626003,GEORGETOWN,USA,TX,78626,786
,HCA ST DAVIDS MED CTR FOOD,0078705001,AUSTIN,USA,TX,78705,787
,HCA ST DAVID'S MED CTR RD,0078705004,AUSTIN,USA,TX,78705,787
,HCA ST DAVID'S N AUSTIN MC RD,0081302007,AUSTIN,USA,TX,78758,787
,HCA ST DAVID'S NORTH AUSTIN ME,0081302003,AUSTIN,USA,TX,78758,787
,HCA ST DAVID'S S AUSTIN MC RD,0082602006,AUSTIN,USA,TX,78704,787
,HCA ST DAVID'S SURGICAL RD,0081302008,ROUND ROCK,USA,TX,78681,786
,HCA ST. DAVID'S MEDICAL CENTER,0078705002,AUSTIN,USA,TX,78705,787
,HCA ST. DAVID'S ROUND ROCK MED,0081902002,ROUND ROCK,USA,TX,78681,786
,HCA ST. DAVIDS SURGICAL -  ES,0081302004,ROUND ROCK,USA,TX,78681,786
,HCA ST. DAVIDS SURGICAL -  FOO,0081302005,ROUND ROCK,USA,TX,78681,786
,HCA TOMBALL MEDICAL CENTER,0083473001,TOMBALL,USA,TX,77375,773
,HCA VALLEY REGIONAL RD,0015363002,BROWNSVILLE,USA,TX,78526,785
,HCA WEST HOUSTON RD,0015361002,HOUSTON,USA,TX,77082,770
,HCA WOMAN'S HOSP OF TEXAS,0056106001,HOUSTON,USA,TX,77054,770
,HCA WOMANS HOSP OF TX RD,0056106003,HOUSTON,USA,TX,77054,770
,HCA-COLUMBIA BAY AREA MED CTR,0052245001,CORPUS CHRISTI,USA,TX,78412,784
,HCA-COLUMBIA DOCTOR'S REG MED,0056035001,CORPUS CHRISTI,USA,TX,78411,784
,HCA-LAS PALMAS EVS,0079902002,EL PASO,USA,TX,79902,799
,HCA-LAS PALMAS FOOD,0079902001,EL PASO,USA,TX,79902,799
,HCA-LAS PALMAS GIFT SHOP,0079902003,EL PASO,USA,TX,79902,799
,HCA-NORTH AUSTIN MED CTR-ES-TX,0081302002,AUSTIN,USA,TX,78758,787
,HCA-NORTH AUSTIN MEDICAL CENTE,0081302001,AUSTIN,USA,TX,78758,787
,HCA-ROUND ROCK MEDICAL CENTER,0081902001,ROUND ROCK,USA,TX,78681,786
,HCA-SOUTH AUSTIN MEDICAL CTR-E,0082602002,AUSTIN,USA,TX,78704,787
,HCA-ST. DAVID'S GEORGETOWN,0078626001,GEORGETOWN,USA,TX,78626,786
,HCA-ST. DAVIDS GEORGETOWN ES,0078626002,GEORGETOWN,USA,TX,78626,786
,HCA-ST. DAVID'S SOUTH AUSTIN M,0082602001,AUSTIN,USA,TX,78704,787
,HCA-VPO TILLSON,0070305498,MCKINNEY,USA,TX,75072,750
,HC-CLIENT RET & STRAT-GILLAN,0070305844,COLLEYVILLE,USA,TX,76034,760
,HCFD REALTY MANAGEMENT,0010494198,EL PASO,USA,TX,79925,799
,HC-HSE BONHAM,0058387001,LITTLE ELM,USA,TX,75068,750
,HC-HSE FOX,0058483001,DALLAS,USA,TX,75219,752
,HC-HSE NOVAK,0070305414,KILLEEN,USA,TX,76542,765
,HCL AMERICA INC.,0010479639,FRISCO,USA,TX,75034,750
,HC-PATIENT SR TECH-WITCZAK,0070305856,COLLEGE STATION,USA,TX,77845,778
,HC-SVP MKTG PYRON,0070305363,FORT WORTH,USA,TX,76107,761
,HEADCASE HAIR STUDIO,0010480271,KELLER,USA,TX,76248,762
,HEALTH PEAK PROPERTIES,0010479756,PLANO,USA,TX,75075,750
,HEALTH SCI CTR/INFECT DISEASE-,0073575001,SAN ANTONIO,USA,TX,78229,782
,HEART OF THE KIDS SOCIAL SERVI,0019132001,HOUSTON,USA,TX,77074,770
,HEART TO HEART HOSPICE-16441 S,0073578001,HOUSTON,USA,TX,77058,770
,HEILIND ELECTRONICS-4030 W BRA,0019133001,AUSTIN,USA,TX,78759,787
,HELENA CHEMICAL CO,0010494057,TORNILLO,USA,TX,79853,798
,HELLO DARLIN CONSIGNMENT-104 S,0019134001,ANAHUAC,USA,TX,77514,775
,HELMERICH AND PAYNE-210 MAGNOL,0019135001,GALENA PARK,USA,TX,77547,775
,HENDRIEX DIESEL REPAIR & ROAD,0010479418,MIDLAND,USA,TX,79706,797
,HERBERT BOLES,0010479184,MIDLAND,USA,TX,79701,797
,HERC RENTALS,0010494118,EL PASO,USA,TX,79907,799
,HERMANOS MARQUEZ MEXICAN RESTA,0019136001,BRYAN,USA,TX,77803,778
,HERRINGTON PATRIOT CTR CONCESS,0010492016,TYLER,USA,TX,75799,757
,HIDDEN CREEK GOLF COURSE,0010480105,BURLESON,USA,TX,76028,760
,HIDDEN VALLEY WRECKER INC-625,0019137001,HOUSTON,USA,TX,77037,770
,HIGGINBOTHAM-603 OLD HWY 19,0019138001,TRINITY,USA,TX,75862,758
,HIGH VIEW RANCH SUPER MERCADO,0084375001,CEDAR CREEK,USA,TX,78612,786
,HIGHLAND BAPTIST CHURCH,0010480595,WACO,USA,TX,76707,767
,HIGHLANDS REHAB EVS,0061614004,EL PASO,USA,TX,79925,799
,HIGHLANDS REHAB FOOD,0061614003,EL PASO,USA,TX,79925,799
,HIGHLANDS REHAB RD,0061614005,EL PASO,USA,TX,79925,799
,HIGHWAY GRILL,0010480285,IOWA PARK,USA,TX,76367,763
,HILL COUNTRY WOUND CARE-7127 S,0019139001,SAN ANTONIO,USA,TX,78211,782
,HILL INSURANCE AGENCY INC,0010480485,WILLS POINT,USA,TX,75169,751
,HILL-BERTS BURGERS-5340 CAMERO,0019140001,AUSTIN,USA,TX,78723,787
,HILLIER FUNERAL HOME-2301 E 29,0019141001,BRYAN,USA,TX,77802,778
,HILLIER FUNERAL HOME-4080 STAT,0019141002,COLLEGE STATION,USA,TX,77845,778
,HILTI INC,0010479728,IRVING,USA,TX,75063,750
,HILTI INC,0010479737,LEWISVILLE,USA,TX,75067,750
,HILTI INC,0010480203,RICHLAND HILLS,USA,TX,76118,761
,HILTI INC-11006 METRIC BLVD,0019142001,AUSTIN,USA,TX,78758,787
,HILTI INC-11727 S SAM HOUSTON,0084374001,AUSTIN,USA,TX,78758,787
,HILTI INC-1279 NE LOOP 410,0019142002,SAN ANTONIO,USA,TX,78209,782
,HILTI INC-8787 WEST RD,0019142003,HOUSTON,USA,TX,77064,770
,HIPP POOLS-29418 FM 2978 RD,0019143001,MAGNOLIA,USA,TX,77354,773
,HLAVINKA EQUIPMENT CO.-3230 W,0019144001,EL CAMPO,USA,TX,77437,774
,HLAVINKA EQUIPMENT-17405 US 90,0019144002,EAST BERNARD,USA,TX,77435,774
,HLAVINKA EQUIPMENT-DONNA ORS,0019144003,DONNA,USA,TX,78537,785
,HNC AMUSEMENT INC-5880 GREENS,0019145001,HUMBLE,USA,TX,77396,773
,HOAR CONSTRUCTION,0010480319,KILLEEN,USA,TX,76542,765
,HOAR CONSTRUCTION-7320 N MOPAC,0019146001,AUSTIN,USA,TX,78731,787
,HOLBROOK COMPANY,0010479682,GRAND PRAIRIE,USA,TX,75050,750
,HOLLYBROOK RANCH APARTMENTS,0084373001,ROUND ROCK,USA,TX,78664,786
,HOME BANK-110 VINTAGE PARK BLV,0091937009,HOUSTON,USA,TX,77070,770
,HOME BANK-12946 DAIRY ASHFORD,0091937006,SUGAR LAND,USA,TX,77478,774
,HOME BANK-3738 WESTHEIMER RD,0091937002,HOUSTON,USA,TX,77027,770
,HOME CARE NETWORK EAST,0010479818,DESOTO,USA,TX,75115,751
,HOME PLATE MORTGAGE,0010494100,EL PASO,USA,TX,79905,799
,HOME PRO HOME TECH-8638 FAIRBA,0019147001,HOUSTON,USA,TX,77064,770
,HOME RUN DERBY CAR WASH 3-2502,0091938004,CONROE,USA,TX,77304,773
,HOME RUN DERBY CAR WASH 3-2917,0091938003,ORANGE,USA,TX,77630,776
,HOME RUN DERBY CAR WASH 3-3040,0091938002,NEDERLAND,USA,TX,77627,776
,HOME RUN DERBY CAR WASH 3-910,0091938001,KATY,USA,TX,77450,774
,HOMEOWNERS FINANCIAL GROUP-531,0019149001,AUSTIN,USA,TX,78735,787
,HOMES TO GO,0010480220,LAKESIDE,USA,TX,76135,761
,HOMESUSACOM,0010479641,FRISCO,USA,TX,75034,750
,HOMETOWN FLOORING,0010479814,CORSICANA,USA,TX,75110,751
,HOMETOWNE SUITES,0010480222,FORT WORTH,USA,TX,76137,761
,HONEST 1,0010479070,MCKINNEY,USA,TX,75070,750
,HONSTEINOIL,0010494243,EL PASO,USA,TX,79936,799
,HOOD COUNTY VENDING,0036254301,GRANBURY,USA,TX,76048,760
,HOREB AUTO REPAIR-10030 BISSON,0019150001,HOUSTON,USA,TX,77036,770
,HORSEPOWER LOUNGE,0010479845,TERRELL,USA,TX,75160,751
,HOSPITALITY AREA CHEF,0074505601,MCKINNEY,USA,TX,75070,750
,HOSPITALITY BEVERAGE SERVICES,0070303176,MCKINNEY,USA,TX,75071,750
,HOSPITALITY OPS MGR-CARRIERE,0070338065,HOUSTON,USA,TX,77014,770
,HOSPITALITY PROCUREMENT,0070303175,GRAPEVINE,USA,TX,76051,760
,HOSPITALITY SDX INTERN-QASHOU,0070321006,SUGAR LAND,USA,TX,77479,774
,HOSPITALITY SODEXO INTERN,0070303000,RICHARDSON,USA,TX,75080,750
,HOSPITALITY SR MGR LEARNING OP,0070313127,ROANOKE,USA,TX,76262,762
,HOSPITALITY-SMITH,0070304178,HUMBLE,USA,TX,77346,773
,HOSPITALS NOVATION,0070303229,IRVING,USA,TX,75062,750
,HOSPITALS VIZIENT,0070303675,IRVING,USA,TX,75062,750
,HOUGHTON MIFFLIN ETC-2700 LA,0019151001,ROUND ROCK,USA,TX,78681,786
,HOUSE OF JACK CO,0010479748,MCKINNEY,USA,TX,75071,750
,HOUSTON CONVENIENCE SOL,0070303077,Houston,USA,TX,77092,770
,HOUSTON CREMATION CENTER-705 E,0019152001,HOUSTON,USA,TX,77022,770
,HOUSTON DRIVERS,0070304146,Houston,USA,TX,77092,770
,HOUSTON EL NORTE POA-1680 CR 3,0019153001,CLEVELAND,USA,TX,77327,773
,HOUSTON FIRST CORPORATION-510,0019154001,HOUSTON,USA,TX,77002,770
,HOUSTON HABITAT FOR HUMANITY-3,0019155001,HOUSTON,USA,TX,77029,770
,HOUSTON HERMETICS INC,0010480069,ARLINGTON,USA,TX,76011,760
,HOUSTON HERMETICS-7906 GULF IS,0019156001,HOUSTON,USA,TX,77095,770
